survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,family_size,is_alone,is_child,age_bin,fare_per_person,fare_bin,sex_male,sex_female,embarked_C,embarked_Q,embarked_S
0,2,male,31.0,1,1,37.0042,C,Second,man,True,C,Cherbourg,no,False,3,0,0,young_adult,12.334733333333332,high,1,0,True,False,False
0,3,male,43.0,0,0,6.45,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,6.45,low,1,0,False,False,True
0,3,male,10.0,3,2,27.9,S,Third,child,False,C,Southampton,no,False,6,0,1,child,4.6499999999999995,mid_high,1,0,False,False,True
1,1,female,52.0,1,1,93.5,S,First,woman,False,B,Southampton,yes,False,3,0,0,adult,31.166666666666668,high,0,1,False,False,True
1,3,male,27.0,0,0,8.6625,S,Third,man,True,C,Southampton,yes,True,1,1,0,young_adult,8.6625,mid_low,1,0,False,False,True
0,1,male,38.0,0,0,0.0,S,First,man,True,C,Southampton,no,True,1,1,0,adult,0.0,low,1,0,False,False,True
1,3,female,27.0,0,1,12.475,S,Third,woman,False,E,Southampton,yes,False,2,0,0,young_adult,6.2375,mid_low,0,1,False,False,True
0,3,male,2.0,4,1,39.6875,S,Third,child,False,C,Southampton,no,False,6,0,1,child,6.614583333333333,high,1,0,False,False,True
0,3,male,28.0,0,0,6.95,Q,Third,man,True,C,Queenstown,no,True,1,1,0,young_adult,6.95,low,1,0,False,True,False
0,3,male,28.0,0,0,56.4958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,56.4958,high,1,0,False,False,True
1,2,male,1.0,0,2,37.0042,C,Second,child,False,C,Cherbourg,yes,False,3,0,1,child,12.334733333333332,high,1,0,True,False,False
1,3,male,28.0,0,0,7.75,Q,Third,man,True,C,Queenstown,yes,True,1,1,0,young_adult,7.75,low,1,0,False,True,False
1,1,female,62.0,0,0,80.0,S,First,woman,False,B,Southampton,yes,True,1,1,0,senior,80.0,high,0,1,False,False,True
1,3,female,15.0,1,0,14.4542,C,Third,child,False,C,Cherbourg,yes,False,2,0,1,teen,7.2271,mid_low,0,1,True,False,False
1,2,male,0.83,1,1,18.75,S,Second,child,False,C,Southampton,yes,False,3,0,1,child,6.25,mid_high,1,0,False,False,True
0,3,male,28.0,0,0,7.2292,C,Third,man,True,C,Cherbourg,no,True,1,1,0,young_adult,7.2292,low,1,0,True,False,False
0,3,male,23.0,0,0,7.8542,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8542,low,1,0,False,False,True
0,3,male,18.0,0,0,8.3,S,Third,man,True,C,Southampton,no,True,1,1,0,teen,8.3,mid_low,1,0,False,False,True
1,1,female,39.0,1,1,83.1583,C,First,woman,False,E,Cherbourg,yes,False,3,0,0,adult,27.71943333333333,high,0,1,True,False,False
0,3,male,21.0,0,0,8.6625,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,8.6625,mid_low,1,0,False,False,True
0,3,male,28.0,0,0,8.05,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,8.05,mid_low,1,0,False,False,True
1,3,male,32.0,0,0,56.4958,S,Third,man,True,C,Southampton,yes,True,1,1,0,young_adult,56.4958,high,1,0,False,False,True
1,1,male,28.0,0,0,29.7,C,First,man,True,C,Cherbourg,yes,True,1,1,0,young_adult,29.7,mid_high,1,0,True,False,False
0,3,male,20.0,0,0,7.925,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.925,mid_low,1,0,False,False,True
0,2,male,16.0,0,0,10.5,S,Second,man,True,C,Southampton,no,True,1,1,0,teen,10.5,mid_low,1,0,False,False,True
1,1,female,30.0,0,0,31.0,C,First,woman,False,C,Cherbourg,yes,True,1,1,0,young_adult,31.0,mid_high,0,1,True,False,False
0,3,male,34.5,0,0,6.4375,C,Third,man,True,C,Cherbourg,no,True,1,1,0,young_adult,6.4375,low,1,0,True,False,False
0,3,male,17.0,0,0,8.6625,S,Third,man,True,C,Southampton,no,True,1,1,0,teen,8.6625,mid_low,1,0,False,False,True
0,3,male,42.0,0,0,7.55,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,7.55,low,1,0,False,False,True
0,3,male,28.0,8,2,69.55,S,Third,man,True,C,Southampton,no,False,11,0,0,young_adult,6.322727272727272,high,1,0,False,False,True
0,3,male,35.0,0,0,7.8958,C,Third,man,True,C,Cherbourg,no,True,1,1,0,young_adult,7.8958,low,1,0,True,False,False
0,2,male,28.0,0,1,33.0,S,Second,man,True,C,Southampton,no,False,2,0,0,young_adult,16.5,high,1,0,False,False,True
1,1,female,28.0,1,0,89.1042,C,First,woman,False,C,Cherbourg,yes,False,2,0,0,young_adult,44.5521,high,0,1,True,False,False
0,3,male,4.0,4,2,31.275,S,Third,child,False,C,Southampton,no,False,7,0,1,child,4.4678571428571425,high,1,0,False,False,True
0,3,male,74.0,0,0,7.775,S,Third,man,True,C,Southampton,no,True,1,1,0,senior,7.775,low,1,0,False,False,True
0,3,female,9.0,1,1,15.2458,C,Third,child,False,C,Cherbourg,no,False,3,0,1,child,5.081933333333333,mid_high,0,1,True,False,False
1,1,female,16.0,0,1,39.4,S,First,woman,False,D,Southampton,yes,False,2,0,0,teen,19.7,high,0,1,False,False,True
0,2,female,44.0,1,0,26.0,S,Second,woman,False,C,Southampton,no,False,2,0,0,adult,13.0,mid_high,0,1,False,False,True
1,3,female,18.0,0,1,9.35,S,Third,woman,False,C,Southampton,yes,False,2,0,0,teen,4.675,mid_low,0,1,False,False,True
1,1,female,45.0,1,1,164.8667,S,First,woman,False,C,Southampton,yes,False,3,0,0,adult,54.95556666666667,high,0,1,False,False,True
1,1,male,51.0,0,0,26.55,S,First,man,True,E,Southampton,yes,True,1,1,0,adult,26.55,mid_high,1,0,False,False,True
1,3,female,24.0,0,3,19.2583,C,Third,woman,False,C,Cherbourg,yes,False,4,0,0,young_adult,4.814575,mid_high,0,1,True,False,False
0,3,male,28.0,0,0,7.2292,C,Third,man,True,C,Cherbourg,no,True,1,1,0,young_adult,7.2292,low,1,0,True,False,False
0,3,male,41.0,2,0,14.1083,S,Third,man,True,C,Southampton,no,False,3,0,0,adult,4.702766666666666,mid_low,1,0,False,False,True
0,2,male,21.0,1,0,11.5,S,Second,man,True,C,Southampton,no,False,2,0,0,young_adult,5.75,mid_low,1,0,False,False,True
1,1,female,48.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,1,1,0,adult,25.9292,mid_high,0,1,False,False,True
0,3,female,28.0,8,2,69.55,S,Third,woman,False,C,Southampton,no,False,11,0,0,young_adult,6.322727272727272,high,0,1,False,False,True
0,2,male,24.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,13.0,mid_low,1,0,False,False,True
1,2,female,42.0,0,0,13.0,S,Second,woman,False,C,Southampton,yes,True,1,1,0,adult,13.0,mid_low,0,1,False,False,True
1,2,female,27.0,1,0,13.8583,C,Second,woman,False,C,Cherbourg,yes,False,2,0,0,young_adult,6.92915,mid_low,0,1,True,False,False
0,1,male,31.0,0,0,50.4958,S,First,man,True,A,Southampton,no,True,1,1,0,young_adult,50.4958,high,1,0,False,False,True
0,3,male,28.0,0,0,9.5,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,9.5,mid_low,1,0,False,False,True
1,3,male,4.0,1,1,11.1333,S,Third,child,False,C,Southampton,yes,False,3,0,1,child,3.7111,mid_low,1,0,False,False,True
0,3,male,26.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
1,1,female,47.0,1,1,52.5542,S,First,woman,False,D,Southampton,yes,False,3,0,0,adult,17.518066666666666,high,0,1,False,False,True
0,1,male,33.0,0,0,5.0,S,First,man,True,B,Southampton,no,True,1,1,0,young_adult,5.0,low,1,0,False,False,True
0,3,male,47.0,0,0,9.0,S,Third,man,True,C,Southampton,no,True,1,1,0,adult,9.0,mid_low,1,0,False,False,True
1,2,female,28.0,1,0,24.0,C,Second,woman,False,C,Cherbourg,yes,False,2,0,0,young_adult,12.0,mid_high,0,1,True,False,False
1,3,female,15.0,0,0,7.225,C,Third,child,False,C,Cherbourg,yes,True,1,1,1,teen,7.225,low,0,1,True,False,False
0,3,male,20.0,0,0,9.8458,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,9.8458,mid_low,1,0,False,False,True
0,3,male,19.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
0,3,male,28.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
1,1,female,56.0,0,1,83.1583,C,First,woman,False,C,Cherbourg,yes,False,2,0,0,adult,41.57915,high,0,1,True,False,False
1,2,female,25.0,0,1,26.0,S,Second,woman,False,C,Southampton,yes,False,2,0,0,young_adult,13.0,mid_high,0,1,False,False,True
0,3,male,33.0,0,0,7.8958,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.8958,low,1,0,False,False,True
0,3,female,22.0,0,0,10.5167,S,Third,woman,False,C,Southampton,no,True,1,1,0,young_adult,10.5167,mid_low,0,1,False,False,True
0,2,male,28.0,0,0,10.5,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,10.5,mid_low,1,0,False,False,True
0,3,male,25.0,0,0,7.05,S,Third,man,True,C,Southampton,no,True,1,1,0,young_adult,7.05,low,1,0,False,False,True
0,3,female,39.0,0,5,29.125,Q,Third,woman,False,C,Queenstown,no,False,6,0,0,adult,4.854166666666667,mid_high,0,1,False,True,False
0,2,male,27.0,0,0,13.0,S,Second,man,True,C,Southampton,no,True,1,1,0,young_adult,13.0,mid_low,1,0,False,False,True
1,1,female,19.0,0,0,30.0,S,First,woman,False,B,Southampton,yes,True,1,1,0,young_adult,30.0,mid_high,0,1,False,False,True
0,3,female,28.0,1,2,23.45,S,Third,woman,False,C,Southampton,no,False,4,0,0,young_adult,5.8625,mid_high,0,1,False,False,True
1,1,male,26.0,0,0,30.0,C,First,man,True,C,Cherbourg,yes,True,1,1,0,young_adult,30.0,mid_high,1,0,True,False,False
0,3,male,32.0,0,0,7.75,Q,Third,man,True,C,Queenstown,no,True,1,1,0,young_adult,7.75,low,1,0,False,True,False
